walker	cdf_0	cdf_1	model1_0	model2_0	log_l	log_p
25	9.724214960e-01	-5.924692804e-01	4.731529839e+00	1.006636993e+00	-3.645804541e+00	-5.705064598e+00
26	5.755539358e-01	-4.090388224e-01	4.851924542e+00	1.683790188e+00	-4.728323388e+00	-5.306040437e+00
27	1.735264757e-01	-1.394425822e-01	3.994286372e+00	1.075550992e+00	-8.512438317e+00	-5.081530727e+00
28	2.220260801e+00	-9.298506075e-01	4.167201959e+00	1.173789873e+00	-4.466996662e+00	-7.953842981e+00
29	9.629147231e-01	-4.351847938e-01	4.748266437e+00	5.861859076e-01	-5.843647466e+00	-5.615048176e+00
30	3.381744382e-01	-3.040936778e-02	4.330749640e+00	8.972860113e-01	-8.357984753e+00	-5.114396231e+00
31	-9.820513822e-01	6.491300505e-02	4.084231906e+00	7.714688719e-01	-1.421737034e+01	-5.541072199e+00
32	8.149596771e-01	-7.746526404e-01	4.606342360e+00	9.732185756e-01	-5.224703695e+00	-5.688875886e+00
33	2.559641935e-01	-4.532486088e-01	4.452902124e+00	7.283480029e-01	-7.154878677e+00	-5.192228876e+00
34	4.228959187e-01	-1.677375479e-01	4.409276700e+00	9.409621863e-01	-5.585652683e+00	-5.160241313e+00
35	3.891234775e-01	1.676494124e+00	3.623457394e+00	9.925794286e-01	-1.058894802e+02	-6.537777706e+00
36	6.366163099e-01	-4.100237929e-01	4.330381833e+00	1.216145330e+00	-4.576841335e+00	-5.343452810e+00
37	1.946162123e+00	-5.758770960e-01	5.295914099e+00	1.058764614e+00	-3.824305253e+00	-7.116343611e+00
38	4.478759735e-01	-5.763577100e-01	4.453631231e+00	1.839776289e+00	-8.122237311e+00	-5.323143440e+00
39	7.832851872e-01	-8.645730583e-01	4.539557213e+00	1.610980921e+00	-7.466885171e+00	-5.737264020e+00
40	7.012466818e-02	-2.984043810e-01	4.388485066e+00	1.042223528e+00	-6.043499832e+00	-5.103734213e+00
41	3.525729421e-01	-6.316787632e-01	4.900603060e+00	4.615289058e-01	-9.352369795e+00	-5.318415761e+00
42	1.302195822e+00	-8.525035341e-01	4.077104784e+00	1.566598748e+00	-7.831915230e+00	-6.267991009e+00
43	3.787536897e-01	-3.780074022e-01	4.191743217e+00	1.150952410e+00	-6.202158585e+00	-5.199924868e+00
44	-3.874608938e-01	-2.544962071e-01	4.684982115e+00	1.268114523e+00	-6.857787589e+00	-5.164200023e+00
45	-8.257148751e-01	1.652786579e-02	4.273976107e+00	7.995820977e-01	-1.162681339e+01	-5.397792004e+00
46	4.731844567e-02	-6.541618730e-02	3.974662980e+00	6.503115048e-01	-1.192774748e+01	-5.060012048e+00
47	-3.392555252e-01	-4.957235389e-02	4.882072489e+00	1.291337870e+00	-6.630760601e+00	-5.115528756e+00
48	8.509477910e-01	-8.407405243e-01	4.504955186e+00	8.898163229e-01	-6.001146639e+00	-5.772231277e+00
49	2.071010623e-01	-1.610335337e-01	4.150091210e+00	9.136630831e-01	-7.605212790e+00	-5.091164216e+00
0	2.342382482e-01	-3.497077931e-02	4.620010272e+00	9.627465972e-01	-6.928404814e+00	-5.084798147e+00
1	-3.740246154e-01	-2.158911627e-01	4.453513780e+00	1.115948594e+00	-7.230775346e+00	-5.150004595e+00
2	5.649423222e-01	-4.742206353e-01	4.289097958e+00	8.423415497e-01	-6.354908153e+00	-5.328775410e+00
3	-6.155670857e-01	-1.934771029e-01	4.346415111e+00	1.019760380e+00	-9.059956537e+00	-5.264931004e+00
4	4.995507897e-01	-3.436298128e-01	4.255946512e+00	6.855516993e-01	-7.395158967e+00	-5.240569111e+00
5	6.137076426e-01	-2.124111353e-01	4.310713123e+00	1.098308706e+00	-4.933643406e+00	-5.267630672e+00
6	-1.578885843e-01	-7.645855721e-02	4.587432831e+00	9.852558092e-01	-6.573600475e+00	-5.072140249e+00
7	1.370190090e-01	-1.300728163e-01	3.903420478e+00	1.048263186e+00	-9.643033355e+00	-5.074599464e+00
8	8.006549954e-01	-3.085344705e-01	4.450884735e+00	1.324011679e+00	-3.378008081e+00	-5.424873862e+00
9	3.899475617e-01	-4.375650997e-01	4.793477116e+00	8.630630750e-01	-5.217099603e+00	-5.228514050e+00
10	-2.850565009e-02	-1.772695947e-01	4.722399152e+00	1.116091053e+00	-5.176561786e+00	-5.072871432e+00
11	-2.570063396e-01	-2.175359252e-01	4.447201930e+00	1.140780254e+00	-6.676844170e+00	-5.113439960e+00
12	-5.707737592e-01	-1.438930694e-01	4.984914714e+00	1.170139708e+00	-7.617453033e+00	-5.229996841e+00
13	-1.466698996e-01	-3.959671109e-01	4.960295329e+00	7.768986283e-01	-7.697525963e+00	-5.145903897e+00
14	2.460542881e-01	-3.756142527e-01	4.923047214e+00	1.878461725e+00	-7.223311629e+00	-5.157567281e+00
15	1.940546808e+00	-4.730525309e-01	4.409230037e+00	1.253064958e+00	-2.321309686e+00	-7.051503196e+00
16	2.589189660e+00	-7.522104543e-01	4.673444250e+00	8.109052490e-01	-2.812538835e+00	-8.691614724e+00
17	8.665907436e-01	-2.788855313e-01	4.106374276e+00	8.763158435e-01	-6.637203238e+00	-5.471131220e+00
18	-4.596573632e-01	-2.953940833e-01	4.850244396e+00	8.489486379e-01	-8.198062210e+00	-5.206024169e+00
19	2.143328190e-01	-3.917306535e-01	4.633308545e+00	6.795876447e-01	-6.906972138e+00	-5.156448622e+00
20	-4.274017781e-03	-2.349130686e-01	4.180911228e+00	1.287100301e+00	-7.084647874e+00	-5.084354100e+00
21	6.780558273e-02	-2.312378602e-01	4.465700628e+00	1.614641485e+00	-5.901917050e+00	-5.085787164e+00
22	8.816139316e-01	-5.010192730e-01	4.433104673e+00	1.711042676e+00	-4.955659247e+00	-5.570884609e+00
23	9.070262733e-01	-4.725718673e-01	3.828417806e+00	1.292510931e+00	-8.450449905e+00	-5.579763306e+00
24	8.664018939e-01	-7.253139494e-01	5.185964515e+00	1.377009060e+00	-5.676148898e+00	-5.695119175e+00
25	9.724214960e-01	-5.924692804e-01	4.731529839e+00	1.006636993e+00	-3.645804541e+00	-5.705064598e+00
26	5.771427763e-01	-4.090644513e-01	4.838354021e+00	1.671622088e+00	-4.642424085e+00	-5.306966646e+00
27	1.735264757e-01	-1.394425822e-01	3.994286372e+00	1.075550992e+00	-8.512438317e+00	-5.081530727e+00
28	1.687650338e+00	-6.753182838e-01	4.213484217e+00	1.095542215e+00	-4.144177067e+00	-6.708862115e+00
29	8.828004669e-01	-3.366435530e-01	4.906747463e+00	3.546815717e-01	-8.772033260e+00	-5.503085664e+00
30	3.381744382e-01	-3.040936778e-02	4.330749640e+00	8.972860113e-01	-8.357984753e+00	-5.114396231e+00
31	-3.077259471e-01	-1.700921702e-01	4.173531810e+00	8.023618543e-01	-9.536184173e+00	-5.118566194e+00
32	1.100043380e+00	-9.792516131e-01	4.611883613e+00	9.696911816e-01	-5.421137862e+00	-6.141267472e+00
33	2.559641935e-01	-4.532486088e-01	4.452902124e+00	7.283480029e-01	-7.154878677e+00	-5.192228876e+00
34	4.228959187e-01	-1.677375479e-01	4.409276700e+00	9.409621863e-01	-5.585652683e+00	-5.160241313e+00
35	3.951952069e-01	1.726378215e+00	3.604952804e+00	9.850033914e-01	-1.059434499e+02	-6.625033388e+00
36	6.657743581e-01	-4.500317230e-01	4.438948787e+00	1.236557718e+00	-4.141709564e+00	-5.379644915e+00
37	1.946162123e+00	-5.758770960e-01	5.295914099e+00	1.058764614e+00	-3.824305253e+00	-7.116343611e+00
38	4.478759735e-01	-5.763577100e-01	4.453631231e+00	1.839776289e+00	-8.122237311e+00	-5.323143440e+00
39	1.186436619e-01	-5.457129127e-01	4.447788937e+00	1.330072258e+00	-6.957141277e+00	-5.212692342e+00
40	4.106951768e-02	-2.641208034e-01	4.335804039e+00	1.101958960e+00	-6.168260751e+00	-5.092476143e+00
41	3.525729421e-01	-6.316787632e-01	4.900603060e+00	4.615289058e-01	-9.352369795e+00	-5.318415761e+00
42	1.302195822e+00	-8.525035341e-01	4.077104784e+00	1.566598748e+00	-7.831915230e+00	-6.267991009e+00
43	3.316152820e-01	-4.068922074e-01	4.292001101e+00	9.887162296e-01	-6.190505480e+00	-5.194517873e+00
44	-3.874608938e-01	-2.544962071e-01	4.684982115e+00	1.268114523e+00	-6.857787589e+00	-5.164200023e+00
45	-4.762841258e-01	-1.757030346e-01	4.459807381e+00	6.993296989e-01	-9.387586465e+00	-5.185611954e+00
46	4.731844567e-02	-6.541618730e-02	3.974662980e+00	6.503115048e-01	-1.192774748e+01	-5.060012048e+00
47	-3.392555252e-01	-4.957235389e-02	4.882072489e+00	1.291337870e+00	-6.630760601e+00	-5.115528756e+00
48	7.171229025e-01	-6.292582464e-01	4.459490581e+00	8.917657811e-01	-5.520954229e+00	-5.511868490e+00
49	2.071010623e-01	-1.610335337e-01	4.150091210e+00	9.136630831e-01	-7.605212790e+00	-5.091164216e+00
0	1.797299373e-01	-1.399895228e-02	4.684137562e+00	9.621182237e-01	-7.323398252e+00	-5.073002302e+00
1	-3.740246154e-01	-2.158911627e-01	4.453513780e+00	1.115948594e+00	-7.230775346e+00	-5.150004595e+00
2	1.029573021e+00	-6.193192307e-01	4.199725030e+00	6.736402792e-01	-7.354472492e+00	-5.778541349e+00
3	-6.155670857e-01	-1.934771029e-01	4.346415111e+00	1.019760380e+00	-9.059956537e+00	-5.264931004e+00
4	4.995507897e-01	-3.436298128e-01	4.255946512e+00	6.855516993e-01	-7.395158967e+00	-5.240569111e+00
5	6.137076426e-01	-2.124111353e-01	4.310713123e+00	1.098308706e+00	-4.933643406e+00	-5.267630672e+00
6	-1.124992619e-01	-1.537330171e-01	4.564814052e+00	1.042025130e+00	-5.894311365e+00	-5.074897854e+00
7	1.361828602e-01	-1.247621892e-01	3.894448457e+00	1.047351230e+00	-9.781443750e+00	-5.073808579e+00
8	8.006549954e-01	-3.085344705e-01	4.450884735e+00	1.324011679e+00	-3.378008081e+00	-5.424873862e+00
9	3.899475617e-01	-4.375650997e-01	4.793477116e+00	8.630630750e-01	-5.217099603e+00	-5.228514050e+00
10	-4.215293011e-02	-1.796745148e-01	4.705962906e+00	1.117565624e+00	-5.223534473e+00	-5.073782792e+00
11	-2.570063396e-01	-2.175359252e-01	4.447201930e+00	1.140780254e+00	-6.676844170e+00	-5.113439960e+00
12	-5.428467369e-01	-1.129792143e-01	5.382996171e+00	1.263895791e+00	-9.512315809e+00	-5.210476333e+00
13	-5.487891515e-03	-3.845328053e-01	4.806413873e+00	7.569417574e-01	-7.016389360e+00	-5.130700689e+00
14	2.352362861e-01	-3.677992273e-01	4.915141432e+00	1.848423375e+00	-6.969740905e+00	-5.152059082e+00
15	1.940546808e+00	-4.730525309e-01	4.409230037e+00	1.253064958e+00	-2.321309686e+00	-7.051503196e+00
16	2.589189660e+00	-7.522104543e-01	4.673444250e+00	8.109052490e-01	-2.812538835e+00	-8.691614724e+00
17	8.665907436e-01	-2.788855313e-01	4.106374276e+00	8.763158435e-01	-6.637203238e+00	-5.471131220e+00
18	-2.316595124e-01	-2.983215679e-01	4.649627015e+00	1.031245828e+00	-6.541462580e+00	-5.128083835e+00
19	2.143328190e-01	-3.917306535e-01	4.633308545e+00	6.795876447e-01	-6.906972138e+00	-5.156448622e+00
20	2.263974880e-01	-3.042030041e-01	4.246578496e+00	1.397488332e+00	-6.090005426e+00	-5.128650536e+00
21	8.403641089e-02	-2.490156537e-01	4.484266564e+00	1.511065532e+00	-5.473975268e+00	-5.091288348e+00
22	8.816139316e-01	-5.010192730e-01	4.433104673e+00	1.711042676e+00	-4.955659247e+00	-5.570884609e+00
23	1.321214440e+00	-6.568026669e-01	3.788073746e+00	1.423892192e+00	-9.005227768e+00	-6.145251561e+00
24	5.503796054e-01	-4.580964881e-01	4.642437001e+00	1.239513247e+00	-3.991595942e+00	-5.313137942e+00
25	1.182411057e+00	-5.762768635e-01	4.864622531e+00	9.978914950e-01	-3.177973832e+00	-5.921848356e+00
26	6.353517765e-01	-4.313423047e-01	4.849498469e+00	1.725014295e+00	-4.868297374e+00	-5.351616923e+00
27	1.735264757e-01	-1.394425822e-01	3.994286372e+00	1.075550992e+00	-8.512438317e+00	-5.081530727e+00
28	1.208313798e+00	-5.362091719e-01	4.355628361e+00	1.101281675e+00	-3.672913934e+00	-5.930524146e+00
29	6.981993297e-01	-3.472812523e-01	4.916349485e+00	4.303921033e-01	-8.047874438e+00	-5.360796177e+00
30	3.924594760e-01	-3.005680884e-01	4.391556736e+00	1.363670737e+00	-4.638814009e+00	-5.178935699e+00
31	-3.077259471e-01	-1.700921702e-01	4.173531810e+00	8.023618543e-01	-9.536184173e+00	-5.118566194e+00
32	1.138469331e+00	-1.021160453e+00	4.611522937e+00	9.699993945e-01	-5.527454295e+00	-6.226193435e+00
33	8.328706890e-02	-4.202524846e-01	4.560670842e+00	6.156002508e-01	-8.163017554e+00	-5.148527335e+00
34	3.889502793e-01	-9.449553613e-02	4.437996499e+00	9.645301224e-01	-6.277410814e+00	-5.136858754e+00
35	3.951952069e-01	1.726378215e+00	3.604952804e+00	9.850033914e-01	-1.059434499e+02	-6.625033388e+00
36	6.657743581e-01	-4.500317230e-01	4.438948787e+00	1.236557718e+00	-4.141709564e+00	-5.379644915e+00
37	1.555328075e+00	-5.475210158e-01	5.100979662e+00	9.823605084e-01	-3.255089371e+00	-6.416165234e+00
38	1.555972597e-01	-4.192078058e-01	4.345284367e+00	1.438488060e+00	-6.598374603e+00	-5.156725737e+00
39	1.185804866e-01	-5.471419021e-01	4.449660500e+00	1.331041130e+00	-6.962473732e+00	-5.213465688e+00
40	4.106951768e-02	-2.641208034e-01	4.335804039e+00	1.101958960e+00	-6.168260751e+00	-5.092476143e+00
41	4.188959145e-01	-6.242795290e-01	4.858365575e+00	5.111120301e-01	-8.528800060e+00	-5.339352250e+00
42	4.853042706e-01	-5.422559937e-01	4.260544457e+00	1.346978288e+00	-6.354559304e+00	-5.321533790e+00
43	1.734162803e-01	-3.612425900e-01	4.293969472e+00	1.087960313e+00	-6.301325522e+00	-5.137037599e+00
44	-5.583973325e-01	-2.443985566e-01	4.749292641e+00	1.247171310e+00	-7.687353526e+00	-5.242522009e+00
45	-4.762841258e-01	-1.757030346e-01	4.459807381e+00	6.993296989e-01	-9.387586465e+00	-5.185611954e+00
46	2.375607230e-01	-1.478009265e-01	4.249903181e+00	5.860325118e-01	-9.290856691e+00	-5.095892997e+00
47	-3.390412180e-01	-5.039152968e-02	4.877256523e+00	1.288014289e+00	-6.614784878e+00	-5.115497018e+00
48	8.288664879e-01	-6.896111238e-01	4.479934496e+00	8.570233481e-01	-5.553719921e+00	-5.638044470e+00
49	1.755344366e-01	-2.987205998e-01	4.256918256e+00	1.062500983e+00	-6.329921781e+00	-5.116776059e+00
0	1.933808001e-01	-2.833926579e-02	4.683103650e+00	9.622304386e-01	-6.994338331e+00	-5.075852515e+00
1	2.806979851e-01	-4.040743477e-01	4.335131399e+00	9.096293164e-01	-6.407609386e+00	-5.177786610e+00
2	1.029573021e+00	-6.193192307e-01	4.199725030e+00	6.736402792e-01	-7.354472492e+00	-5.778541349e+00
3	-3.822601351e-01	-2.673935864e-01	4.328216599e+00	1.089107459e+00	-8.123503801e+00	-5.165563962e+00
4	4.995507897e-01	-3.436298128e-01	4.255946512e+00	6.855516993e-01	-7.395158967e+00	-5.240569111e+00
5	6.137076426e-01	-2.124111353e-01	4.310713123e+00	1.098308706e+00	-4.933643406e+00	-5.267630672e+00
6	-1.124992619e-01	-1.537330171e-01	4.564814052e+00	1.042025130e+00	-5.894311365e+00	-5.074897854e+00
7	9.585605023e-02	-1.437896222e-01	3.977239197e+00	1.045585584e+00	-8.902953305e+00	-5.071684810e+00
8	1.293470208e+00	-4.414116278e-01	4.809692560e+00	1.519259070e+00	-2.374830545e+00	-5.990707594e+00
9	2.409129245e-01	-3.213681829e-01	4.829705154e+00	8.417714891e-01	-5.457702966e+00	-5.137411164e+00
10	4.188285256e-03	-2.187064585e-01	4.617396100e+00	1.111201329e+00	-5.189216379e+00	-5.080677920e+00
11	-2.570063396e-01	-2.175359252e-01	4.447201930e+00	1.140780254e+00	-6.676844170e+00	-5.113439960e+00
12	-3.999672455e-01	-1.484971382e-01	5.171917850e+00	1.288709281e+00	-7.571061828e+00	-5.147765490e+00
13	4.365387379e-01	-4.543265840e-01	4.823513306e+00	8.566225516e-01	-5.174917453e+00	-5.255242249e+00
14	2.063091097e-01	-3.539796350e-01	4.846572349e+00	1.748733135e+00	-6.205452767e+00	-5.140685407e+00
15	3.294470595e+00	-6.304776249e-01	4.385835359e+00	1.322244142e+00	-2.387953581e+00	-1.068227216e+01
16	1.861375252e+00	-6.049074399e-01	4.620676155e+00	1.017852104e+00	-2.202528460e+00	-6.972068311e+00
17	8.665907436e-01	-2.788855313e-01	4.106374276e+00	8.763158435e-01	-6.637203238e+00	-5.471131220e+00
18	-2.067434436e-01	-2.824950747e-01	4.651589431e+00	1.027200112e+00	-6.364529715e+00	-5.118026051e+00
19	2.143328190e-01	-3.917306535e-01	4.633308545e+00	6.795876447e-01	-6.906972138e+00	-5.156448622e+00
20	2.263974880e-01	-3.042030041e-01	4.246578496e+00	1.397488332e+00	-6.090005426e+00	-5.128650536e+00
21	6.382199204e-02	-2.410990151e-01	4.490349715e+00	1.528968661e+00	-5.558810049e+00	-5.087853882e+00
22	8.677968090e-01	-4.840679333e-01	4.292375100e+00	1.600441134e+00	-5.098274032e+00	-5.550449424e+00
23	8.270018652e-01	-4.340192384e-01	3.876872162e+00	1.273890966e+00	-7.931364509e+00	-5.492905283e+00
24	5.503796054e-01	-4.580964881e-01	4.642437001e+00	1.239513247e+00	-3.991595942e+00	-5.313137942e+00
25	1.074293484e+00	-5.550248464e-01	4.848184318e+00	1.000441714e+00	-3.306920669e+00	-5.787832426e+00
26	6.353517765e-01	-4.313423047e-01	4.849498469e+00	1.725014295e+00	-4.868297374e+00	-5.351616923e+00
27	1.735264757e-01	-1.394425822e-01	3.994286372e+00	1.075550992e+00	-8.512438317e+00	-5.081530727e+00
28	1.208313798e+00	-5.362091719e-01	4.355628361e+00	1.101281675e+00	-3.672913934e+00	-5.930524146e+00
29	5.847567309e-01	-3.207791437e-01	4.891913335e+00	3.573380486e-01	-9.124381944e+00	-5.279172738e+00
30	4.392552472e-01	-2.995437801e-01	4.432411170e+00	1.354141040e+00	-4.305477217e+00	-5.198088715e+00
31	-3.077259471e-01	-1.700921702e-01	4.173531810e+00	8.023618543e-01	-9.536184173e+00	-5.118566194e+00
32	1.304507324e+00	-1.195584363e+00	4.598947271e+00	9.713642844e-01	-6.002982040e+00	-6.622333554e+00
33	8.328706890e-02	-4.202524846e-01	4.560670842e+00	6.156002508e-01	-8.163017554e+00	-5.148527335e+00
34	2.723948428e-01	-2.187131130e-01	4.484774656e+00	8.314762509e-01	-5.876128643e+00	-5.117770079e+00
35	6.124116480e-01	1.121950786e+00	3.805488218e+00	1.016065964e+00	-1.052999695e+02	-5.873663687e+00
36	5.923879299e-01	-5.018281614e-01	4.563623504e+00	1.020913666e+00	-4.527818156e+00	-5.358130373e+00
37	1.555328075e+00	-5.475210158e-01	5.100979662e+00	9.823605084e-01	-3.255089371e+00	-6.416165234e+00
38	1.555972597e-01	-4.192078058e-01	4.345284367e+00	1.438488060e+00	-6.598374603e+00	-5.156725737e+00
39	1.431774299e-01	-6.033752273e-01	4.410438689e+00	1.363709165e+00	-7.504842110e+00	-5.249033612e+00
40	-6.871576113e-04	-2.550897897e-01	4.355907653e+00	1.035372551e+00	-6.355461101e+00	-5.089288528e+00
41	4.188959145e-01	-6.242795290e-01	4.858365575e+00	5.111120301e-01	-8.528800060e+00	-5.339352250e+00
42	4.516164051e-01	-5.077880444e-01	4.236038120e+00	1.320907359e+00	-6.370775949e+00	-5.287655929e+00
43	1.734162803e-01	-3.612425900e-01	4.293969472e+00	1.087960313e+00	-6.301325522e+00	-5.137037599e+00
44	-6.862597361e-01	-2.119919805e-01	4.736083139e+00	1.360538752e+00	-8.418948695e+00	-5.314699404e+00
45	-4.762841258e-01	-1.757030346e-01	4.459807381e+00	6.993296989e-01	-9.387586465e+00	-5.185611954e+00
46	9.316211306e-02	-1.479586168e-01	4.458737370e+00	7.451871745e-01	-7.213466256e+00	-5.072038357e+00
47	-4.028984296e-01	-4.652285967e-02	4.915787083e+00	1.316389342e+00	-6.923924915e+00	-5.138998652e+00
48	7.514604888e-01	-6.252611569e-01	4.525102400e+00	9.633371986e-01	-4.909416953e+00	-5.534575082e+00
49	2.312359949e-01	-3.146053310e-01	4.293562606e+00	1.058654793e+00	-5.973943742e+00	-5.132976191e+00
0	1.933808001e-01	-2.833926579e-02	4.683103650e+00	9.622304386e-01	-6.994338331e+00	-5.075852515e+00
1	9.736470879e-01	-4.921170583e-01	4.460310641e+00	9.570728303e-01	-4.016127574e+00	-5.651836817e+00
2	1.029573021e+00	-6.193192307e-01	4.199725030e+00	6.736402792e-01	-7.354472492e+00	-5.778541349e+00
3	-3.822601351e-01	-2.673935864e-01	4.328216599e+00	1.089107459e+00	-8.123503801e+00	-5.165563962e+00
4	3.998252318e-01	-2.321381037e-01	4.149393564e+00	5.755824763e-01	-9.341045177e+00	-5.163627049e+00
5	6.771207404e-01	-3.150513974e-01	4.544061766e+00	1.372491500e+00	-3.348875541e+00	-5.335627831e+00
6	3.387713052e-01	-3.057997542e-01	4.439399207e+00	1.299086965e+00	-4.583137230e+00	-5.160892635e+00
7	9.585605023e-02	-1.437896222e-01	3.977239197e+00	1.045585584e+00	-8.902953305e+00	-5.071684810e+00
8	1.293470208e+00	-4.414116278e-01	4.809692560e+00	1.519259070e+00	-2.374830545e+00	-5.990707594e+00
9	2.322024037e-01	-3.227539520e-01	4.864446870e+00	8.010651547e-01	-5.748319544e+00	-5.135796926e+00
10	-4.979445587e-02	-2.628246518e-01	4.994381667e+00	1.149842150e+00	-5.635912187e+00	-5.092531034e+00
11	-2.100521732e-01	-2.214920446e-01	4.425548046e+00	1.113086208e+00	-6.611293646e+00	-5.103343212e+00
12	2.156948274e-01	-2.549884299e-01	5.040228089e+00	1.372527411e+00	-4.857208259e+00	-5.112524570e+00
13	4.365387379e-01	-4.543265840e-01	4.823513306e+00	8.566225516e-01	-5.174917453e+00	-5.255242249e+00
14	1.760422698e-01	-3.366552938e-01	5.035498343e+00	1.711943492e+00	-6.517672033e+00	-5.128916725e+00
15	3.343727250e+00	-6.377907037e-01	4.390097454e+00	1.329672518e+00	-2.371889325e+00	-1.085039734e+01
16	1.861375252e+00	-6.049074399e-01	4.620676155e+00	1.017852104e+00	-2.202528460e+00	-6.972068311e+00
17	7.890326600e-01	-2.584981399e-01	4.169044060e+00	9.444000331e-01	-5.977618040e+00	-5.401449805e+00
18	-2.067434436e-01	-2.824950747e-01	4.651589431e+00	1.027200112e+00	-6.364529715e+00	-5.118026051e+00
19	2.143328190e-01	-3.917306535e-01	4.633308545e+00	6.795876447e-01	-6.906972138e+00	-5.156448622e+00
20	3.284700804e-01	-4.239029687e-01	4.084042035e+00	1.897221006e+00	-1.007418413e+01	-5.200546052e+00
21	6.382199204e-02	-2.410990151e-01	4.490349715e+00	1.528968661e+00	-5.558810049e+00	-5.087853882e+00
22	9.300375051e-01	-5.081279020e-01	3.997779494e+00	1.541929046e+00	-7.204038279e+00	-5.618334754e+00
23	5.355263845e-01	-3.026265741e-01	3.929243474e+00	1.185423611e+00	-7.790289984e+00	-5.245938567e+00
24	9.449789670e-01	-6.340819458e-01	4.765780145e+00	1.004764230e+00	-3.894398644e+00	-5.704275472e+00
25	1.057071039e+00	-5.639523333e-01	4.851208919e+00	9.596741410e-01	-3.519661408e+00	-5.774473599e+00
26	7.544791362e-01	-4.402634799e-01	4.828726564e+00	1.706970368e+00	-4.393746555e+00	-5.438288241e+00
27	1.735264757e-01	-1.394425822e-01	3.994286372e+00	1.075550992e+00	-8.512438317e+00	-5.081530727e+00
28	1.655079063e+00	-6.917547039e-01	4.314319609e+00	1.243944468e+00	-3.431461818e+00	-6.665658529e+00
29	6.256040464e-01	-3.349368934e-01	4.869870299e+00	3.911741099e-01	-8.583794516e+00	-5.308534464e+00
30	4.185793592e-01	-3.207611243e-01	4.430876774e+00	1.354809207e+00	-4.437029713e+00	-5.195801081e+00
31	-3.077259471e-01	-1.700921702e-01	4.173531810e+00	8.023618543e-01	-9.536184173e+00	-5.118566194e+00
