walker	cdf_0	cdf_1	model1_0	model2_0	log_l	log_p
34	-2.542756863e-01	-8.675883097e-01	3.026344684e+00	6.702206224e-01	-2.606640154e+01	-5.465435691e+00
35	1.107730196e-01	3.264174445e-02	1.978348002e+00	9.610409273e-02	-4.946802080e+01	-5.063420964e+00
36	-8.212678406e-01	7.052645160e-01	3.916511944e+00	7.979281635e-02	-6.425968879e+01	-5.642692343e+00
37	9.663950593e-01	-8.700385801e-01	5.543570644e+00	4.232734298e-01	-1.195876463e+01	-5.902196162e+00
38	-7.703549771e-01	-3.160867201e-01	4.255289009e+00	1.028517930e+00	-1.111011316e+01	-5.403431694e+00
39	-7.472402290e-01	-1.063139024e-01	3.375741819e+00	9.366188476e-01	-2.015154620e+01	-5.341588194e+00
40	-1.116816098e-01	-3.789753965e-01	3.442862200e+00	7.196234889e-01	-1.790044257e+01	-5.134800458e+00
41	-2.784955436e-01	-1.414788402e-01	2.041450390e+00	2.277375121e-01	-4.513025901e+01	-5.105540906e+00
42	1.226479713e+00	1.021685465e-01	4.711373698e+00	2.741781079e+00	-2.770548414e+01	-5.814098341e+00
43	-1.474069581e+00	-1.181812134e+00	2.808642347e+00	2.433831626e-01	-3.806316522e+01	-6.841533417e+00
44	-1.894819006e+00	2.463626492e-02	4.076303984e+00	4.282274902e-01	-2.269005081e+01	-6.852225896e+00
45	-1.269521528e+00	-7.085723999e-01	2.056160500e+00	-9.415669991e-01	-6.716370004e+01	-6.113632769e+00
46	-1.631634609e+00	-8.325035246e-01	5.143001605e+00	2.187303813e+00	-3.108009298e+01	-6.734399699e+00
47	-8.730251472e-01	-1.680745488e+00	4.350712397e+00	1.544547974e+00	-2.597145576e+01	-6.850292043e+00
48	9.650010202e-01	-3.943156580e-01	4.422546954e+00	1.407171556e+00	-3.289287236e+00	-5.600108795e+00
49	-4.407268288e-01	-5.040626208e-01	4.168005892e+00	3.986798325e-01	-1.496887605e+01	-5.280912523e+00
0	-8.806444266e-01	-1.044155742e+00	4.552558633e+00	3.440043193e-01	-1.871405177e+01	-5.989650801e+00
1	2.773002903e-01	-1.471136831e-01	2.259988011e+00	2.457228756e+00	-5.436354193e+01	-5.106021835e+00
2	-3.777186826e-02	-2.209285516e-01	4.564985511e+00	-2.855695887e-01	-2.192469553e+01	-5.081870961e+00
3	-4.597438286e-01	1.956884971e-01	2.899818684e+00	3.521761774e-02	-3.674411813e+01	-5.181582079e+00
4	-9.623916804e-02	-6.315389568e-02	3.843874687e+00	-2.852125719e-02	-2.157122699e+01	-5.063378087e+00
5	3.466151542e-01	-9.756490903e-01	4.004964726e+00	1.364628087e+00	-1.186786902e+01	-5.592769498e+00
6	9.135756581e-01	1.549868714e+00	4.024099626e+00	-1.008880297e+00	-1.185723312e+02	-6.675109649e+00
7	-4.953788480e-01	-8.580317305e-02	4.044955404e+00	7.259028416e-01	-1.188187050e+01	-5.183134085e+00
8	7.791709645e-01	2.752257481e-01	3.252468292e+00	9.939016288e-01	-3.859745562e+01	-5.398181193e+00
9	-7.361576989e-01	-4.680264255e-02	2.574545760e+00	5.550136142e-01	-3.489753636e+01	-5.328812214e+00
10	-8.155361226e-01	-3.199726661e-01	3.757103115e+00	-2.189507572e-01	-2.793106350e+01	-5.440493728e+00
11	1.184224348e+00	-5.094678441e-01	2.657288488e+00	-2.911678640e-01	-3.749823995e+01	-5.887725287e+00
12	1.948408431e-01	4.017000059e-03	4.007023735e+00	1.632023141e+00	-1.061162145e+01	-5.075742436e+00
13	1.283697739e-01	-1.349465349e-01	4.110330038e+00	1.837334065e+00	-8.962941135e+00	-5.074097574e+00
14	2.476749403e-01	-1.261783622e+00	3.676707331e+00	9.040071234e-02	-2.196362413e+01	-5.883473283e+00
15	-9.375121362e-02	2.390199219e-01	4.283787495e+00	3.347769481e-01	-2.361897423e+01	-5.089712798e+00
16	-1.747132668e+00	5.444319464e-02	2.857540543e+00	-1.058449487e+00	-5.455761514e+01	-6.584471201e+00
17	8.351745443e-01	7.154442025e-02	1.854831449e+00	1.633514393e+00	-6.439436832e+01	-5.408070453e+00
18	-1.116170239e+00	-3.026161854e-01	3.998900640e+00	7.102226646e-01	-1.654317192e+01	-5.725459171e+00
19	-1.953220051e+00	6.473748854e-01	2.287135667e+00	8.121205627e-01	-6.947973137e+01	-7.173834297e+00
20	1.590100600e-01	1.144540817e+00	3.617947526e+00	-2.306908677e-01	-1.100253084e+02	-5.724381832e+00
21	-9.872443439e-01	-5.071220990e-02	3.555126684e+00	2.183011920e+00	-2.419820958e+01	-5.545364453e+00
22	2.872356843e-01	-5.343561368e-01	5.016622533e+00	4.170359933e-01	-9.857324394e+00	-5.240773301e+00
23	1.565593543e+00	1.959290052e+00	2.998247668e+00	4.365324770e-01	-1.088862392e+02	-8.201703216e+00
24	-5.888874575e-02	-4.560765998e-02	4.809418376e+00	8.649921636e-02	-1.593770252e+01	-5.059526863e+00
25	-6.445715831e-01	7.822757523e-01	1.993369221e+00	-3.709044466e-01	-9.858686468e+01	-5.570466831e+00
26	7.135706935e-01	-6.576623410e-01	3.198637311e+00	-1.150649182e-01	-2.826841853e+01	-5.527604336e+00
27	-5.797900774e-01	7.649823817e-01	3.585469650e+00	1.167453092e+00	-7.103657837e+01	-5.517430180e+00
28	-2.478213009e-01	-7.288307597e-01	4.381258650e+00	1.550896462e-01	-1.703184018e+01	-5.353057728e+00
29	-9.740681553e-01	-1.830153915e-01	3.328099580e+00	2.136098092e-01	-2.659389395e+01	-5.547904594e+00
30	-2.023935711e-01	6.653661223e-01	3.908546672e+00	6.255409599e-01	-6.234367982e+01	-5.298590508e+00
31	-4.857098299e-01	6.880310448e-01	2.816083732e+00	-1.251110672e+00	-8.669096935e+01	-5.411403270e+00
32	6.034935076e-01	-2.487420027e-01	3.795199277e+00	3.377010868e-01	-1.478210098e+01	-5.269791390e+00
33	-4.975107867e-01	-4.539326525e-01	4.218724374e+00	2.933167496e-01	-1.592875162e+01	-5.283538809e+00
34	-1.460672389e-01	-7.479283982e-01	3.050021266e+00	7.041120857e-01	-2.509156443e+01	-5.347119155e+00
35	-6.505375066e-02	1.614871890e-02	2.102121440e+00	1.913758514e-01	-4.537405461e+01	-5.058999277e+00
36	-8.212678406e-01	7.052645160e-01	3.916511944e+00	7.979281635e-02	-6.425968879e+01	-5.642692343e+00
37	9.663950593e-01	-8.700385801e-01	5.543570644e+00	4.232734298e-01	-1.195876463e+01	-5.902196162e+00
38	-7.703549771e-01	-3.160867201e-01	4.255289009e+00	1.028517930e+00	-1.111011316e+01	-5.403431694e+00
39	-7.471480054e-01	-1.073249661e-01	3.375068128e+00	9.376862807e-01	-2.015883264e+01	-5.341627286e+00
40	-1.116816098e-01	-3.789753965e-01	3.442862200e+00	7.196234889e-01	-1.790044257e+01	-5.134800458e+00
41	-2.784955436e-01	-1.414788402e-01	2.041450390e+00	2.277375121e-01	-4.513025901e+01	-5.105540906e+00
42	1.226479713e+00	1.021685465e-01	4.711373698e+00	2.741781079e+00	-2.770548414e+01	-5.814098341e+00
43	-1.474069581e+00	-1.181812134e+00	2.808642347e+00	2.433831626e-01	-3.806316522e+01	-6.841533417e+00
44	-1.894819006e+00	2.463626492e-02	4.076303984e+00	4.282274902e-01	-2.269005081e+01	-6.852225896e+00
45	-1.269521528e+00	-7.085723999e-01	2.056160500e+00	-9.415669991e-01	-6.716370004e+01	-6.113632769e+00
46	-1.631634609e+00	-8.325035246e-01	5.143001605e+00	2.187303813e+00	-3.108009298e+01	-6.734399699e+00
47	-8.730251472e-01	-1.680745488e+00	4.350712397e+00	1.544547974e+00	-2.597145576e+01	-6.850292043e+00
48	9.650010202e-01	-3.943156580e-01	4.422546954e+00	1.407171556e+00	-3.289287236e+00	-5.600108795e+00
49	-3.260613795e-02	-5.427190328e-01	4.070134952e+00	6.590976437e-01	-1.152020092e+01	-5.204556446e+00
0	-6.993238249e-01	-9.469781852e-01	4.460030270e+00	3.432342386e-01	-1.768788086e+01	-5.749663639e+00
1	2.773002903e-01	-1.471136831e-01	2.259988011e+00	2.457228756e+00	-5.436354193e+01	-5.106021835e+00
2	-3.777186826e-02	-2.209285516e-01	4.564985511e+00	-2.855695887e-01	-2.192469553e+01	-5.081870961e+00
3	-4.074961988e-01	1.446253808e-01	3.047878948e+00	6.192397955e-02	-3.295492361e+01	-5.150237718e+00
4	-9.623916804e-02	-6.315389568e-02	3.843874687e+00	-2.852125719e-02	-2.157122699e+01	-5.063378087e+00
5	3.466151542e-01	-9.756490903e-01	4.004964726e+00	1.364628087e+00	-1.186786902e+01	-5.592769498e+00
6	9.135756581e-01	1.549868714e+00	4.024099626e+00	-1.008880297e+00	-1.185723312e+02	-6.675109649e+00
7	-4.953788480e-01	-8.580317305e-02	4.044955404e+00	7.259028416e-01	-1.188187050e+01	-5.183134085e+00
8	7.791709645e-01	2.752257481e-01	3.252468292e+00	9.939016288e-01	-3.859745562e+01	-5.398181193e+00
9	-7.370821153e-01	-4.734106645e-02	2.573214430e+00	5.564005127e-01	-3.491711069e+01	-5.329518502e+00
10	-8.155361226e-01	-3.199726661e-01	3.757103115e+00	-2.189507572e-01	-2.793106350e+01	-5.440493728e+00
11	1.184224348e+00	-5.094678441e-01	2.657288488e+00	-2.911678640e-01	-3.749823995e+01	-5.887725287e+00
12	1.948408431e-01	4.017000059e-03	4.007023735e+00	1.632023141e+00	-1.061162145e+01	-5.075742436e+00
13	-2.054929682e-01	-2.070375783e-01	3.927592338e+00	1.562351434e+00	-1.072121789e+01	-5.099298851e+00
14	2.859917245e-01	-1.152692920e+00	3.689467290e+00	1.170315742e-01	-2.120189437e+01	-5.761999008e+00
15	-3.103579467e-01	7.126695731e-02	4.125730183e+00	1.686039681e-01	-1.896239703e+01	-5.107453408e+00
16	-1.741191400e+00	8.818286317e-03	2.975105611e+00	-8.914865867e-01	-5.135847844e+01	-6.572665517e+00
17	3.007545594e-01	-1.391770777e-01	2.802775868e+00	1.096081897e+00	-2.790173407e+01	-5.111664673e+00
18	-1.790846980e+00	1.064143086e-01	4.147790347e+00	9.956477737e-01	-1.767757304e+01	-6.665981347e+00
19	-2.267208938e+00	5.734697855e-01	2.089306780e+00	9.671373850e-01	-6.747689312e+01	-7.791304873e+00
20	1.590100600e-01	1.144540817e+00	3.617947526e+00	-2.306908677e-01	-1.100253084e+02	-5.724381832e+00
21	-1.025153146e+00	-4.546628712e-02	3.520325972e+00	2.021304052e+00	-2.341311970e+01	-5.583255970e+00
22	1.878259352e-01	-5.088896374e-01	4.973783629e+00	4.175458540e-01	-1.000384740e+01	-5.203876514e+00
23	1.565593543e+00	1.959290052e+00	2.998247668e+00	4.365324770e-01	-1.088862392e+02	-8.201703216e+00
24	-5.888874575e-02	-4.560765998e-02	4.809418376e+00	8.649921636e-02	-1.593770252e+01	-5.059526863e+00
25	-6.445715831e-01	7.822757523e-01	1.993369221e+00	-3.709044466e-01	-9.858686468e+01	-5.570466831e+00
26	2.379699652e-01	-5.481867673e-01	3.537295996e+00	2.514553504e-01	-2.003925923e+01	-5.235322109e+00
27	-5.797900774e-01	7.649823817e-01	3.585469650e+00	1.167453092e+00	-7.103657837e+01	-5.517430180e+00
28	7.294319474e-03	-6.055693983e-01	4.336749773e+00	4.878099476e-02	-1.724915041e+01	-5.240136643e+00
29	-1.227109484e+00	-1.981259120e-01	3.796167781e+00	2.084703131e-01	-2.314991202e+01	-5.829278673e+00
30	-4.654108675e-01	2.426893018e-01	3.843582538e+00	2.632827415e-01	-2.619850548e+01	-5.194505578e+00
31	-4.857098299e-01	6.880310448e-01	2.816083732e+00	-1.251110672e+00	-8.669096935e+01	-5.411403270e+00
32	1.571315010e+00	-1.048252509e+00	5.192442004e+00	8.871946002e-01	-5.459370888e+00	-6.840684982e+00
33	-4.975107867e-01	-4.539326525e-01	4.218724374e+00	2.933167496e-01	-1.592875162e+01	-5.283538809e+00
34	-1.460672389e-01	-7.479283982e-01	3.050021266e+00	7.041120857e-01	-2.509156443e+01	-5.347119155e+00
35	-6.505375066e-02	1.614871890e-02	2.102121440e+00	1.913758514e-01	-4.537405461e+01	-5.058999277e+00
36	-5.420316427e-01	6.872623525e-01	3.912918012e+00	3.260344911e-01	-6.295505535e+01	-5.439816813e+00
37	-5.805974170e-01	-1.794479626e-01	3.891012009e+00	6.834640554e-01	-1.398036384e+01	-5.241400357e+00
38	-7.833253757e-01	-3.675119880e-01	4.449993189e+00	1.056780768e+00	-1.049289012e+01	-5.431084744e+00
39	-7.170525585e-01	-1.047523397e-01	3.455143691e+00	9.123705617e-01	-1.885051152e+01	-5.319321603e+00
40	-1.116816098e-01	-3.789753965e-01	3.442862200e+00	7.196234889e-01	-1.790044257e+01	-5.134800458e+00
41	-2.784955436e-01	-1.414788402e-01	2.041450390e+00	2.277375121e-01	-4.513025901e+01	-5.105540906e+00
42	1.226479713e+00	1.021685465e-01	4.711373698e+00	2.741781079e+00	-2.770548414e+01	-5.814098341e+00
43	-6.309975272e-01	-8.031736436e-01	3.208985702e+00	2.816572379e-01	-2.680764323e+01	-5.578375782e+00
44	-1.894819006e+00	2.463626492e-02	4.076303984e+00	4.282274902e-01	-2.269005081e+01	-6.852225896e+00
45	-1.474517674e-01	-6.175241771e-01	2.331049414e+00	-6.441469571e-01	-5.438435826e+01	-5.258291958e+00
46	-1.631634609e+00	-8.325035246e-01	5.143001605e+00	2.187303813e+00	-3.108009298e+01	-6.734399699e+00
47	-8.730251472e-01	-1.680745488e+00	4.350712397e+00	1.544547974e+00	-2.597145576e+01	-6.850292043e+00
48	9.650010202e-01	-3.943156580e-01	4.422546954e+00	1.407171556e+00	-3.289287236e+00	-5.600108795e+00
49	1.740558081e-01	-5.821868380e-01	4.004083173e+00	8.216965586e-01	-1.041045916e+01	-5.241371361e+00
0	-4.177242779e-01	-6.747898981e-01	3.972600912e+00	5.236008625e-01	-1.602795029e+01	-5.371670381e+00
1	2.736183222e-01	-1.478787970e-01	2.267590627e+00	2.452367093e+00	-5.404464212e+01	-5.105120454e+00
2	1.865797617e-01	-2.731634500e-01	4.214228437e+00	-2.815291633e-01	-2.230725497e+01	-5.111468030e+00
3	-4.074961988e-01	1.446253808e-01	3.047878948e+00	6.192397955e-02	-3.295492361e+01	-5.150237718e+00
4	-9.623916804e-02	-6.315389568e-02	3.843874687e+00	-2.852125719e-02	-2.157122699e+01	-5.063378087e+00
5	-6.167444153e-02	-5.441557199e-01	4.024356524e+00	1.054905130e+00	-1.031753641e+01	-5.206707483e+00
6	7.682299788e-01	1.430267123e+00	3.986331928e+00	-7.817086565e-01	-1.158537629e+02	-6.374673563e+00
7	-4.953788480e-01	-8.580317305e-02	4.044955404e+00	7.259028416e-01	-1.188187050e+01	-5.183134085e+00
8	7.791709645e-01	2.752257481e-01	3.252468292e+00	9.939016288e-01	-3.859745562e+01	-5.398181193e+00
9	-7.370821153e-01	-4.734106645e-02	2.573214430e+00	5.564005127e-01	-3.491711069e+01	-5.329518502e+00
10	-9.719026921e-01	-2.503300998e-01	4.090874028e+00	-1.194326790e-01	-2.448388537e+01	-5.560382892e+00
11	1.170153035e+00	-5.021649061e-01	2.676484835e+00	-2.638156554e-01	-3.678915843e+01	-5.867466750e+00
12	1.684320377e-01	-1.202163310e-02	4.049956076e+00	1.510080905e+00	-9.530124660e+00	-5.071009827e+00
13	2.915425184e-01	-4.489779082e-01	4.044319774e+00	1.627422135e+00	-9.119572750e+00	-5.200041992e+00
14	2.859917245e-01	-1.152692920e+00	3.689467290e+00	1.170315742e-01	-2.120189437e+01	-5.761999008e+00
15	-9.924247915e-02	-1.745861005e-01	4.485109934e+00	2.740981130e-01	-1.242419629e+01	-5.076917579e+00
16	-1.741191400e+00	8.818286317e-03	2.975105611e+00	-8.914865867e-01	-5.135847844e+01	-6.572665517e+00
17	-6.591963314e-01	-4.836001117e-01	3.965327292e+00	1.638167035e+00	-1.571903754e+01	-5.390957327e+00
18	-1.727125573e+00	9.711668519e-02	4.052575374e+00	9.690863894e-01	-1.800254268e+01	-6.552950089e+00
19	-2.267208938e+00	5.734697855e-01	2.089306780e+00	9.671373850e-01	-6.747689312e+01	-7.791304873e+00
20	2.405348885e-01	1.288436729e+00	3.699985001e+00	-2.728005088e-01	-1.105042737e+02	-5.915716010e+00
21	-1.025153146e+00	-4.546628712e-02	3.520325972e+00	2.021304052e+00	-2.341311970e+01	-5.583255970e+00
22	1.878259352e-01	-5.088896374e-01	4.973783629e+00	4.175458540e-01	-1.000384740e+01	-5.203876514e+00
23	1.565593543e+00	1.959290052e+00	2.998247668e+00	4.365324770e-01	-1.088862392e+02	-8.201703216e+00
24	-5.888874575e-02	-4.560765998e-02	4.809418376e+00	8.649921636e-02	-1.593770252e+01	-5.059526863e+00
25	-6.158723702e-01	3.977633785e-01	2.279235969e+00	-1.933211708e-01	-5.924486366e+01	-5.325510132e+00
26	-1.175709554e-01	-4.066821897e-01	3.532519314e+00	7.496281976e-01	-1.657332831e+01	-5.146359558e+00
27	-5.797900774e-01	7.649823817e-01	3.585469650e+00	1.167453092e+00	-7.103657837e+01	-5.517430180e+00
28	7.294319474e-03	-6.055693983e-01	4.336749773e+00	4.878099476e-02	-1.724915041e+01	-5.240136643e+00
29	-1.929076054e+00	-4.916789245e-01	4.437047759e+00	3.339814887e-01	-2.386501799e+01	-7.038294184e+00
30	-4.794583359e-01	-4.630486745e-02	3.686827570e+00	2.980231459e-01	-1.977313489e+01	-5.172765110e+00
31	-4.857098299e-01	6.880310448e-01	2.816083732e+00	-1.251110672e+00	-8.669096935e+01	-5.411403270e+00
32	1.571315010e+00	-1.048252509e+00	5.192442004e+00	8.871946002e-01	-5.459370888e+00	-6.840684982e+00
33	-4.975107867e-01	-4.539326525e-01	4.218724374e+00	2.933167496e-01	-1.592875162e+01	-5.283538809e+00
34	-4.827448730e-01	-1.180122594e+00	3.657476561e+00	1.091794600e+00	-2.111517433e+01	-5.869618866e+00
35	-5.512984061e-02	-6.913171311e-02	2.408643100e+00	1.718162622e-01	-3.805610045e+01	-5.060662138e+00
36	-5.420316427e-01	6.872623525e-01	3.912918012e+00	3.260344911e-01	-6.295505535e+01	-5.439816813e+00
37	-4.427763514e-01	-9.701257027e-02	3.969566397e+00	1.212843711e+00	-1.058330966e+01	-5.159484059e+00
38	-7.833253757e-01	-3.675119880e-01	4.449993189e+00	1.056780768e+00	-1.049289012e+01	-5.431084744e+00
39	-7.170525585e-01	-1.047523397e-01	3.455143691e+00	9.123705617e-01	-1.885051152e+01	-5.319321603e+00
40	-1.116816098e-01	-3.789753965e-01	3.442862200e+00	7.196234889e-01	-1.790044257e+01	-5.134800458e+00
41	-8.171009685e-01	-8.613524475e-02	2.385248292e+00	-1.843920286e-01	-4.393925269e+01	-5.394289528e+00
42	1.226479713e+00	1.021685465e-01	4.711373698e+00	2.741781079e+00	-2.770548414e+01	-5.814098341e+00
43	-5.201878053e-01	-8.842194881e-01	3.232329542e+00	3.987500667e-01	-2.536676309e+01	-5.582972619e+00
44	-1.081793899e+00	-6.557029690e-02	4.261408599e+00	3.584387335e-01	-1.669247409e+01	-5.644041643e+00
45	-1.474517674e-01	-6.175241771e-01	2.331049414e+00	-6.441469571e-01	-5.438435826e+01	-5.258291958e+00
46	-1.631634609e+00	-8.325035246e-01	5.143001605e+00	2.187303813e+00	-3.108009298e+01	-6.734399699e+00
47	-8.669120027e-01	-1.673279214e+00	4.350615438e+00	1.534161018e+00	-2.574012796e+01	-6.832452765e+00
48	9.650010202e-01	-3.943156580e-01	4.422546954e+00	1.407171556e+00	-3.289287236e+00	-5.600108795e+00
49	1.032496317e+00	-8.096495529e-01	4.218330763e+00	1.724426041e+00	-8.271069774e+00	-5.917543413e+00
0	-4.177242779e-01	-6.747898981e-01	3.972600912e+00	5.236008625e-01	-1.602795029e+01	-5.371670381e+00
1	2.736183222e-01	-1.478787970e-01	2.267590627e+00	2.452367093e+00	-5.404464212e+01	-5.105120454e+00
2	1.068801800e-01	-3.468356772e-01	4.237150131e+00	-1.813956848e-01	-2.065998161e+01	-5.122612071e+00
3	-4.162181356e-01	1.469976648e-01	3.032703354e+00	3.999289105e-02	-3.335557770e+01	-5.154175816e+00
4	-9.623916804e-02	-6.315389568e-02	3.843874687e+00	-2.852125719e-02	-2.157122699e+01	-5.063378087e+00
5	-6.167444153e-02	-5.441557199e-01	4.024356524e+00	1.054905130e+00	-1.031753641e+01	-5.206707483e+00
6	7.682299788e-01	1.430267123e+00	3.986331928e+00	-7.817086565e-01	-1.158537629e+02	-6.374673563e+00
7	-4.955879239e-01	-1.219050641e-01	4.061996660e+00	6.834797897e-01	-1.196800462e+01	-5.186987009e+00
8	6.504307223e-01	2.093013401e-01	3.433124206e+00	8.884072519e-01	-3.026244626e+01	-5.290186479e+00
9	-7.370821153e-01	-4.734106645e-02	2.573214430e+00	5.564005127e-01	-3.491711069e+01	-5.329518502e+00
10	-9.719026921e-01	-2.503300998e-01	4.090874028e+00	-1.194326790e-01	-2.448388537e+01	-5.560382892e+00
11	1.170153035e+00	-5.021649061e-01	2.676484835e+00	-2.638156554e-01	-3.678915843e+01	-5.867466750e+00
12	1.684320377e-01	-1.202163310e-02	4.049956076e+00	1.510080905e+00	-9.530124660e+00	-5.071009827e+00
13	1.510428188e-01	-4.747048663e-01	4.123005188e+00	1.667146265e+00	-9.544668029e+00	-5.180832213e+00
14	1.041651184e+00	-2.414894403e+00	4.771197619e+00	3.516852140e-01	-1.589775833e+01	-8.515128975e+00
15	-9.924247915e-02	-1.745861005e-01	4.485109934e+00	2.740981130e-01	-1.242419629e+01	-5.076917579e+00
16	-1.168088505e+00	-1.449905490e-01	3.568904400e+00	-5.025785832e-01	-3.626609837e+01	-5.749479399e+00
17	-7.205014323e-01	-4.262662767e-01	4.204695056e+00	1.351030822e+00	-1.212171115e+01	-5.407165518e+00
18	-1.727125573e+00	9.711668519e-02	4.052575374e+00	9.690863894e-01	-1.800254268e+01	-6.552950089e+00
19	-6.639762740e-01	7.177904544e-02	2.363174660e+00	3.930040415e-01	-4.025373024e+01	-5.279761253e+00
20	7.102072868e-03	8.412014983e-01	3.814782966e+00	3.044671962e-02	-9.567234034e+01	-5.410588091e+00
21	-1.025153146e+00	-4.546628712e-02	3.520325972e+00	2.021304052e+00	-2.341311970e+01	-5.583255970e+00
22	1.878259352e-01	-5.088896374e-01	4.973783629e+00	4.175458540e-01	-1.000384740e+01	-5.203876514e+00
23	1.565593543e+00	1.959290052e+00	2.998247668e+00	4.365324770e-01	-1.088862392e+02	-8.201703216e+00
24	-5.888874575e-02	-4.560765998e-02	4.809418376e+00	8.649921636e-02	-1.593770252e+01	-5.059526863e+00
25	-6.079010361e-01	3.404039427e-01	2.409855294e+00	-1.605474164e-01	-5.302876730e+01	-5.299462148e+00
26	-1.175709554e-01	-4.066821897e-01	3.532519314e+00	7.496281976e-01	-1.657332831e+01	-5.146359558e+00
27	-5.797900774e-01	7.649823817e-01	3.585469650e+00	1.167453092e+00	-7.103657837e+01	-5.517430180e+00
28	-1.287968541e-01	-5.646894182e-01	4.304931127e+00	1.147057595e-01	-1.673500146e+01	-5.224484276e+00
29	-1.246952353e+00	-5.636579257e-03	4.323065902e+00	5.183378984e-02	-2.169182472e+01	-5.834213863e+00
30	-4.794583359e-01	-4.630486745e-02	3.686827570e+00	2.980231459e-01	-1.977313489e+01	-5.172765110e+00
31	-3.038375384e-01	2.998168245e-01	3.013122899e+00	-5.788531042e-01	-4.745923052e+01	-5.147856580e+00
32	1.653728471e+00	-1.079559555e+00	5.273442129e+00	8.939075007e-01	-5.773996080e+00	-7.006886235e+00
33	-4.975107867e-01	-4.539326525e-01	4.218724374e+00	2.933167496e-01	-1.592875162e+01	-5.283538809e+00
34	-5.003899115e-01	-1.162011629e+00	3.663078973e+00	1.090054625e+00	-2.103207089e+01	-5.857083436e+00
35	-5.512984061e-02	-6.913171311e-02	2.408643100e+00	1.718162622e-01	-3.805610045e+01	-5.060662138e+00
36	-2.036102780e-01	3.541663094e-01	3.978194549e+00	8.900416521e-01	-2.820154664e+01	-5.140198351e+00
37	-5.413809423e-01	7.677869809e-02	4.516643429e+00	1.832865934e+00	-1.074450073e+01	-5.206247038e+00
38	-7.860689625e-01	-3.783898098e-01	4.491178339e+00	1.062759116e+00	-1.042224227e+01	-5.437294522e+00
39	-7.170525585e-01	-1.047523397e-01	3.455143691e+00	9.123705617e-01	-1.885051152e+01	-5.319321603e+00
